3.299760758212838541e-01 3.131328362702546775e-01 5.144652432370031697e-03
-5.106463423163491722e-02 1.063090248119727133e-01 1.317896419401907559e-03
3.597533829251611248e-01 -6.149009052007794324e-03 -5.434586585120043493e-03
-3.676440908086658910e-02 -1.023571701607229184e-01 1.648056369063810242e-02
-3.494802331430644782e-01 -6.543713542359183219e-03 3.158544635377456920e-03
-7.065877475965491594e-02 -4.413235539750598457e-01 1.180410996801603898e-02
-4.297722068963519271e-01 2.702416570026144882e-01 1.204722560566506492e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.593516343575796185e-03 7.051528700849729429e-04 -2.179419596461414478e-04
2.375293597249205062e-03 1.919178068339705756e-03 3.871343949451802624e-04
6.976130919542821752e-03 4.509516144750257659e-03 1.851098313592731449e-03
2.321560146058477235e-03 3.621286444604443575e-03 -3.672117140289460411e-04
4.425669072244720753e-03 5.794157344279191393e-03 3.676720039093721065e-04
1.260221824672620901e-02 1.054666872749709591e-02 4.010339258889312683e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.578825310574101068e-03 2.508204223254632652e-03 2.290784287650461312e-03
3.158331958190423606e-03 2.296147092750520490e-03 5.425771113512119215e-03
3.260482378819646969e-03 2.167108425377810288e-03 1.139994307423783772e-03
1.150192505080766849e-02 7.249825140105784285e-03 8.030028233962389211e-03
1.448237645717108564e-02 4.286298392755948442e-03 3.845764303344971317e-03
7.054670300385161921e-03 4.651860881039008959e-03 2.847432559736096016e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.528266236435987475e-03 2.714747975701704537e-04 -1.183677383727340217e-03
-9.879927948195257707e-04 2.298045799202874477e-04 -1.096381919693303507e-03
-2.029477388460876764e-03 9.110502442884121444e-04 -6.917578252494461285e-04
-5.509235445634631974e-03 1.765814852205096087e-03 -3.334773653891848731e-03
-7.590408073896257046e-03 1.790311437645454541e-03 -1.462889147041110611e-03
-9.240064583363488682e-03 8.715254126716335745e-03 -2.328827827021013631e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.518788409188278199e-04 1.173779743968748028e-04 -2.996975610093296225e-04
3.682176920203967174e-04 5.951293330583449148e-04 -5.257067741451127308e-04
7.759708828472303924e-04 1.888526061212121056e-03 -4.623511093518631820e-04
-9.542782106629910934e-04 2.656807740884321953e-03 -1.121281643130956057e-03
-4.099346459213734986e-03 4.638614790959573117e-03 -5.766637122602506077e-04
-7.724505720901753006e-04 6.307180060338210027e-03 -6.368219712589376228e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.832574852106447497e-04 1.119353567560717405e-03 -8.685691364042720172e-04
-6.720715474021923645e-06 1.391202694535636109e-04 -1.247495870722397553e-03
5.558070477553178450e-03 4.484439134025544789e-03 1.861738438862081809e-03
4.769353628875017863e-04 1.390799930227928178e-03 -1.460656588916002833e-03
3.770775187885247372e-03 6.989925738663892336e-03 -3.109377042690878259e-04
1.250791925866799430e-02 9.825995086819225982e-03 4.740052083570245149e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.656071051943932549e-03 2.852390190758157321e-03 5.011021679859603561e-03
1.274402005947500739e-03 1.604106077721004870e-03 8.933858882875511664e-03
