0 termination_reason
saddle_search job_type
1528 total_force_calls
1229 force_calls_saddle
299 force_calls_minimization
1.3552393209 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.00429954 potential_energy_saddle
-1775.10669578 potential_energy_product
1.7868606649 barrier_reactant_to_product
1.1023962324 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
