0 termination_reason
saddle_search job_type
1340 total_force_calls
1107 force_calls_saddle
233 force_calls_minimization
1.50088634913 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.27850138 potential_energy_saddle
-1774.39495057 potential_energy_product
1.51265882693 barrier_reactant_to_product
0.116449188156 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
