0 termination_reason
saddle_search job_type
1362 total_force_calls
1116 force_calls_saddle
246 force_calls_minimization
1.56642492677 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.27925243 potential_energy_saddle
-1774.39331706 potential_energy_product
1.51190777401 barrier_reactant_to_product
0.114064628425 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
