0 termination_reason
saddle_search job_type
1893 total_force_calls
1623 force_calls_saddle
270 force_calls_minimization
1.78419319151 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.29767194 potential_energy_saddle
-1774.39155704 potential_energy_product
1.49348826738 barrier_reactant_to_product
0.0938851005853 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
