0 termination_reason
saddle_search job_type
2085 total_force_calls
1804 force_calls_saddle
281 force_calls_minimization
1.40694049988 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.16545886 potential_energy_saddle
-1774.9974728 potential_energy_product
1.62570135042 barrier_reactant_to_product
0.832013942418 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
