0 termination_reason
saddle_search job_type
2269 total_force_calls
1943 force_calls_saddle
326 force_calls_minimization
1.23950691954 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.00296258 potential_energy_saddle
-1775.10696431 potential_energy_product
1.78819762569 barrier_reactant_to_product
1.10400172974 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
