0 termination_reason
saddle_search job_type
1835 total_force_calls
1587 force_calls_saddle
248 force_calls_minimization
1.12995736641 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.58414336 potential_energy_saddle
-1775.09316955 potential_energy_product
1.20701684988 barrier_reactant_to_product
0.509026192832 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
