0 termination_reason
saddle_search job_type
2995 total_force_calls
2762 force_calls_saddle
233 force_calls_minimization
1.28745032391 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.31061587 potential_energy_saddle
-1775.01015766 potential_energy_product
1.48054433827 barrier_reactant_to_product
0.699541791422 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
