0 termination_reason
saddle_search job_type
1473 total_force_calls
1231 force_calls_saddle
242 force_calls_minimization
1.83502841547 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.5946882 potential_energy_saddle
-1775.093749 potential_energy_product
1.19647200802 barrier_reactant_to_product
0.49906080327 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
