0 termination_reason
saddle_search job_type
2701 total_force_calls
2458 force_calls_saddle
243 force_calls_minimization
1.10338745191 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.31061646 potential_energy_saddle
-1775.01015773 potential_energy_product
1.48054375217 barrier_reactant_to_product
0.699541268513 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
