0 termination_reason
saddle_search job_type
1999 total_force_calls
1749 force_calls_saddle
250 force_calls_minimization
1.08357245247 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.80236385 potential_energy_saddle
-1775.00587363 potential_energy_product
0.988796363447 barrier_reactant_to_product
0.203509785458 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
