0 termination_reason
saddle_search job_type
3501 total_force_calls
3248 force_calls_saddle
253 force_calls_minimization
1.44594162883 displacement_saddle_distance
-1775.79116021 potential_energy_reactant
-1774.17569109 potential_energy_saddle
-1774.97273531 potential_energy_product
1.61546911665 barrier_reactant_to_product
0.797044219007 barrier_product_to_reactant
0 iterations
42 random_seed
eam_al potential_type
1.2e+12 prefactor_product_to_reactant
1.2e+12 prefactor_reactant_to_product
0 force_calls_prefactors
