-2.351644574847635422e-02 1.077303483382520237e-02 1.620890123789034436e-05
6.107655501347142302e-01 1.547179048802735102e-01 -1.194714563290642578e-03
-2.487521227438431112e-02 9.396094415473139894e-02 5.878732133568054415e-03
6.452394635605708251e-01 2.611980203983786941e-01 -7.259317337679311102e-03
-1.055239186014897412e-01 1.299506650610459391e-01 1.164367316706611463e-02
-1.218712569543271840e-01 -2.464280570410434801e-02 -1.889732844822304692e-02
-1.158193662929324352e-01 7.529992415123330785e-02 -1.479549911872212213e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.731602821661485866e-03 -7.304733616244590399e-04 -9.738210161263659618e-05
-2.169926913998435070e-03 -1.952777044530331404e-03 3.158850377709493612e-04
-4.581357775363299918e-03 -3.246568547508156023e-03 -3.234571285951777633e-05
-1.431669552951536119e-03 -4.489494664838502951e-03 2.392507674067969779e-04
-1.051960632738414836e-03 -4.953581559149443196e-03 -6.841222070578853302e-05
-4.976309371858386038e-03 -8.050618030474000764e-03 2.113618884870546786e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.239050726429820226e-03 -1.861604819787889041e-03 -2.264414581469509011e-04
-5.078885145088314623e-03 -3.339415771666280879e-03 -2.822784618671093145e-03
-9.061135026640668513e-03 -3.998264222122556964e-03 -2.464548281847782525e-03
-7.437352908374331856e-03 -5.748666742589855425e-03 -1.267943893239767634e-03
-1.005365539020323072e-02 -7.117349752606102684e-03 -1.618986645101571113e-03
-1.543341685972992282e-02 -1.302641018185508349e-02 -5.646824399950762553e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.174255043688764762e-03 -8.953826720469251765e-04 -7.392444221004541025e-04
3.808025907340579445e-03 4.069363136367970838e-04 3.577677396081248556e-03
2.472781914469944064e-04 -3.079793359963152975e-03 -2.992904487540545919e-03
-3.576965921422765003e-03 -4.099105324930039929e-03 -2.388613682675254368e-03
-9.187331698781261990e-03 -6.510392010957623092e-03 -3.168418083810676383e-03
-9.152963316906060492e-03 -5.750745180231552588e-03 -8.749087941328415399e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.441621674989965634e-05 -8.197383254942255167e-04 -1.115311616706427585e-03
-1.161638869697604725e-03 -9.777283310609243081e-04 -7.451583687743515471e-04
-1.099699843777880021e-03 -1.579140600733389393e-03 -3.701346855636965141e-04
-1.543061033167454328e-03 -1.910207699932157509e-03 -1.660081111574639168e-03
3.710845406419758358e-04 -2.636140115374196232e-03 -5.487535523694826419e-04
2.247513078189892523e-03 -7.157577731631593020e-03 -2.744671385855667960e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
