-6.530647970462535312e-01 1.423789247524041290e-01 2.863844697236645961e-03
1.807147136702546425e-02 -1.379233480230145775e-02 4.537026625718738534e-03
-6.095064949429336576e-02 -4.813831802297433016e-01 1.499716780706052133e-02
4.846514887981206998e-02 1.771327178235817812e-01 -1.487897268982281071e-02
-1.413174918075319197e-01 -3.607467272855390261e-01 -8.363909656516944208e-03
1.918070800995877456e-01 -1.173717731350758936e-01 1.477781458765208347e-02
1.961048663741386811e-01 1.196021932219896861e-01 -1.078443915386929561e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.530659992374269317e-03 8.997680291646645073e-04 9.799194287887815478e-05
2.177721788253671187e-03 1.687461037472696729e-03 8.466849847884311405e-04
4.233077981631998797e-03 3.504765460430678790e-03 1.025285419954741250e-03
2.842652429463761194e-03 2.795230934694854178e-03 5.281235649345659500e-04
3.438543677274134413e-03 4.120505089966214167e-03 3.152804559411339453e-04
7.356495384177642177e-03 5.630172139176737103e-03 1.743470470404414642e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.003257211711140847e-03 2.095727016739516377e-03 1.149390882870835818e-03
1.038800358438431376e-03 2.103979569860474526e-03 2.478199973156145017e-03
2.704939502457147024e-04 2.406413244480904313e-03 7.826438641179141262e-04
5.639474427479999538e-03 4.333218144288284238e-03 2.869601834418346754e-03
6.540929574527886217e-03 3.250529121571782420e-03 1.372311365481430250e-03
5.201830548955503619e-03 1.340979982581658788e-03 -1.400567971304115665e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.496799953935264160e-03 7.860710129679984769e-04 -5.887462791025805829e-04
-4.187205080753791616e-04 5.915255158439338377e-04 -1.222748603709792291e-03
-5.934549378394028034e-04 1.043995508077817484e-03 -6.961990425553015067e-04
-2.405537505346773668e-03 1.267711677403772540e-03 -2.438544987628574797e-03
-1.794793363370864253e-03 7.637703938917309596e-04 -1.044958292101296187e-03
-1.726838192221002858e-03 2.320190369420783646e-03 -1.264141385324097375e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.175338260002703038e-04 5.626271092302753294e-04 -1.667426245709211559e-04
6.502853611123382864e-04 6.139692313388592183e-04 -1.795197422442223025e-04
1.420199927634161136e-03 1.756677621871484320e-03 -1.279378401266208914e-04
8.943217395507700750e-05 1.315845675121840759e-03 -5.279849005290358950e-04
2.285097712178829892e-04 2.764765808533946150e-03 -3.240824645598028493e-04
1.417812114907098442e-03 3.906140136137702459e-03 -7.292598965078392705e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
